['Magic', 'ORBoostFilter', 0.05, 'Sym', 100, 0]	3	27	68	2	6.713818073272705	0.1	0.6	0.17142857142857143	100
['Magic', 'CVCF', 0.2, 'Sym', 3000, 0]	146	556	1844	454	10.728602170944214	0.20797720797720798	0.24333333333333335	0.22427035330261139	3000
['Magic', 'C45votingFilter', 0.3, 'Sym', 5000, 0]	529	1243	2257	971	8.697976350784302	0.29853273137697517	0.3526666666666667	0.3233496332518337	5000
['Magic', 'IPF', 0.6, 'Sym', 300, 0]	73	41	79	107	10.989490270614624	0.6403508771929824	0.40555555555555556	0.49659863945578236	300
['Magic', 'CNN', 0.7, 'Asym', 300, 0]	85	39	51	125	9.446810245513916	0.6854838709677419	0.40476190476190477	0.5089820359281436	300
['Magic', 'C45robustFilter', 0.2, 'Asym', 5000, 0]	276	1020	2980	724	11.149709224700928	0.21296296296296297	0.276	0.24041811846689895	5000
['Magic', 'C45votingFilter', 0.3, 'Asym', 10000, 0]	991	2390	4610	2009	11.3684401512146	0.29310854776693285	0.3303333333333333	0.31060962231625133	10000
['Magic', 'IPF', 0.6, 'Asym', 500, 0]	131	86	114	169	10.969364404678345	0.6036866359447005	0.43666666666666665	0.5067698259187621	500
['Magic', 'IPF', 0.05, 'Asym', 500, 0]	4	82	393	21	11.396069526672363	0.046511627906976744	0.16	0.07207207207207207	500
['Magic', 'C45iteratedVotingFilter', 0.6, 'Asym', 5000, 0]	1476	998	1002	1524	12.142425775527954	0.5966046887631367	0.492	0.5392765801972963	5000
['Magic', 'C45iteratedVotingFilter', 0.05, 'Asym', 100, 0]	1	15	80	4	4.999951601028442	0.0625	0.2	0.09523809523809523	100
['Magic', 'C45robustFilter', 0.2, 'Sym', 5000, 0]	283	1095	2905	717	5.918673276901245	0.2053701015965167	0.283	0.23801513877207736	5000
['Magic', 'HARF', 0.7, 'Asym', 1000, 0]	50	18	282	650	8.158366441726685	0.7352941176470589	0.07142857142857142	0.13020833333333334	1000
['Magic', 'CNN', 0.7, 'Sym', 300, 0]	68	35	55	142	6.1363983154296875	0.6601941747572816	0.3238095238095238	0.43450479233226835	300
['Magic', 'C45iteratedVotingFilter', 0.3, 'Asym', 1000, 0]	95	217	483	205	10.35827898979187	0.30448717948717946	0.31666666666666665	0.31045751633986923	1000
['Magic', 'BBNR', 0.1, 'Asym', 1000, 0]	24	215	685	76	12.868711948394775	0.100418410041841	0.24	0.1415929203539823	1000
['Magic', 'HARF', 0.4, 'Asym', 10000, 0]	245	341	5659	3755	37.119513273239136	0.4180887372013652	0.06125	0.10684692542520714	10000
['Magic', 'CVCF', 0.2, 'Asym', 3000, 0]	124	549	1851	476	26.618172645568848	0.18424962852897475	0.20666666666666667	0.194815396700707	3000
['Magic', 'ORBoostFilter', 0.2, 'Sym', 3000, 0]	225	847	1553	375	20.903748750686646	0.20988805970149255	0.375	0.2691387559808613	3000
['Magic', 'ORBoostFilter', 0.2, 'Asym', 3000, 0]	186	858	1542	414	34.63618993759155	0.1781609195402299	0.31	0.22627737226277372	3000
['Magic', 'C45robustFilter', 0.2, 'Sym', 10000, 0]	498	2116	5884	1502	33.29168629646301	0.19051262433052793	0.249	0.21586475942782835	10000
['Magic', 'ORBoostFilter', 0.2, 'Asym', 1000, 0]	63	243	557	137	7.921203374862671	0.20588235294117646	0.315	0.2490118577075099	1000
['Magic', 'C45votingFilter', 0.3, 'Sym', 10000, 0]	1048	2481	4519	1952	6.050344467163086	0.2969679795976197	0.34933333333333333	0.3210292540971052	10000
['Magic', 'CNN', 0.7, 'Asym', 100, 0]	14	9	21	56	4.053611993789673	0.6086956521739131	0.2	0.30107526881720437	100
['Magic', 'HARF', 0.5, 'Sym', 100, 0]	4	8	42	46	5.757823944091797	0.3333333333333333	0.08	0.12903225806451613	100
['Magic', 'C45iteratedVotingFilter', 0.3, 'Asym', 3000, 0]	320	757	1343	580	7.380715370178223	0.2971216341689879	0.35555555555555557	0.32372281234193223	3000
['Magic', 'CNN', 0.4, 'Sym', 100, 0]	10	22	38	30	6.881487607955933	0.3125	0.25	0.2777777777777778	100
['Magic', 'IPF', 0.6, 'Asym', 100, 0]	31	17	23	29	6.071635723114014	0.6458333333333334	0.5166666666666667	0.5740740740740741	100
['Magic', 'C45votingFilter', 0.3, 'Asym', 5000, 0]	503	1116	2384	997	8.771814584732056	0.31068560840024706	0.3353333333333333	0.3225392754087848	5000
['Magic', 'CVCF', 0.2, 'Asym', 1000, 0]	60	198	602	140	5.0618896484375	0.23255813953488372	0.3	0.26200873362445415	1000
['Magic', 'C45iteratedVotingFilter', 0.3, 'Sym', 3000, 0]	332	725	1375	568	10.304384469985962	0.3140964995269631	0.3688888888888889	0.33929483903934593	3000
['Magic', 'C45iteratedVotingFilter', 0.6, 'Sym', 5000, 0]	1298	880	1120	1702	10.478940486907959	0.5959595959595959	0.43266666666666664	0.5013518733101584	5000
['Magic', 'IPF', 0.05, 'Sym', 500, 0]	9	125	350	16	8.138173580169678	0.06716417910447761	0.36	0.11320754716981132	500
['Magic', 'C45iteratedVotingFilter', 0.05, 'Asym', 500, 0]	5	53	422	20	10.574590682983398	0.08620689655172414	0.2	0.12048192771084339	500
['Magic', 'IPF', 0.6, 'Asym', 300, 0]	83	48	72	97	5.5991387367248535	0.6335877862595419	0.46111111111111114	0.5337620578778135	300
['Magic', 'HARF', 0.7, 'Sym', 3000, 0]	177	82	818	1923	13.215704202651978	0.6833976833976834	0.08428571428571428	0.15006358626536667	3000
['Magic', 'C45iteratedVotingFilter', 0.6, 'Sym', 10000, 0]	2621	1787	2213	3379	53.86025834083557	0.5946007259528131	0.43683333333333335	0.5036510376633359	10000
['Magic', 'CNN', 0.1, 'Sym', 1000, 0]	45	411	489	55	18.189030170440674	0.09868421052631579	0.45	0.1618705035971223	1000
