['DryBean', 'FKDN', 0.1, 'Sym', 5000, 0]	490	402	4098	10	2.7803964614868164	0.5493273542600897	0.98	0.7040229885057472	5000
['DryBean', 'RkDN', 0.6, 'Sym', 500, 0]	284	152	48	16	0.02258133888244629	0.6513761467889908	0.9466666666666667	0.7717391304347826	500
['DryBean', 'RkDN', 0.3, 'Asym', 300, 0]	81	112	98	9	0.017094135284423828	0.41968911917098445	0.9	0.5724381625441696	300
['DryBean', 'FKDN', 0.4, 'Asym', 5000, 0]	1885	310	2690	115	2.8675832748413086	0.8587699316628702	0.9425	0.898688915375447	5000
['DryBean', 'MCS', 0.6, 'Sym', 500, 0]	300	200	0	0	0.20589661598205566	0.6	1.0	0.7499999999999999	500
['DryBean', 'RkDN', 0.05, 'Sym', 100, 0]	5	45	50	0	0.01389312744140625	0.1	1.0	0.18181818181818182	100
['DryBean', 'MCS', 0.05, 'Sym', 100, 0]	5	25	70	0	0.8167366981506348	0.16666666666666666	1.0	0.2857142857142857	100
['DryBean', 'MCS', 0.3, 'Asym', 300, 0]	75	52	158	15	0.9382467269897461	0.5905511811023622	0.8333333333333334	0.6912442396313363	300
['DryBean', 'PD', 0.1, 'Asym', 1000, 0]	94	380	520	6	0.026392698287963867	0.19831223628691982	0.94	0.32752613240418116	1000
['DryBean', 'PD', 0.4, 'Sym', 5000, 0]	1846	1051	1949	154	0.037711143493652344	0.6372109078356921	0.923	0.7539309781498879	5000
['DryBean', 'PD', 0.4, 'Asym', 5000, 0]	1702	1346	1654	298	0.038481712341308594	0.5583989501312336	0.851	0.6743264659270999	5000
['DryBean', 'PD', 0.1, 'Sym', 3000, 0]	288	746	1954	12	0.029769420623779297	0.27852998065764023	0.96	0.43178410794602695	3000
['DryBean', 'PD', 0.1, 'Asym', 3000, 0]	257	1249	1451	43	0.0285031795501709	0.17065073041168657	0.8566666666666667	0.2846068660022148	3000
['DryBean', 'MCS', 0.6, 'Sym', 1000, 0]	542	137	263	58	1.2093737125396729	0.7982326951399117	0.9033333333333333	0.8475371383893667	1000
['DryBean', 'RkDN', 0.6, 'Sym', 1000, 0]	564	334	66	36	0.05302309989929199	0.6280623608017817	0.94	0.7530040053404539	1000
['DryBean', 'PD', 0.4, 'Sym', 10000, 0]	3681	2291	3709	319	0.062175750732421875	0.6163764233087743	0.92025	0.7382671480144405	10000
['DryBean', 'RFD', 0.05, 'Sym', 100, 0]	5	24	71	0	0.20046377182006836	0.1724137931034483	1.0	0.29411764705882354	100
['DryBean', 'RkDN', 0.6, 'Asym', 500, 0]	270	141	59	30	0.022866010665893555	0.656934306569343	0.9	0.7594936708860759	500
['DryBean', 'RFD', 0.6, 'Asym', 500, 0]	296	91	109	4	0.3362867832183838	0.7648578811369509	0.9866666666666667	0.8617176128093159	500
['DryBean', 'MCS', 0.6, 'Asym', 500, 0]	300	200	0	0	0.3620316982269287	0.6	1.0	0.7499999999999999	500
['DryBean', 'RFD', 0.3, 'Sym', 300, 0]	88	74	136	2	0.25304651260375977	0.5432098765432098	0.9777777777777777	0.6984126984126985	300
['DryBean', 'RkDN', 0.3, 'Sym', 300, 0]	84	114	96	6	0.11272788047790527	0.42424242424242425	0.9333333333333333	0.5833333333333333	300
['DryBean', 'PD', 0.7, 'Asym', 10000, 0]	6980	1298	1702	20	0.3751668930053711	0.8431988402995892	0.9971428571428571	0.9137321638957978	10000
['DryBean', 'RFD', 0.6, 'Asym', 1000, 0]	592	197	203	8	0.5137450695037842	0.7503168567807351	0.9866666666666667	0.8524118070554356	1000
