['EncodeArt', 'RkDN', 0.3, 'Asym', 1000, 0]	158	156	544	142	0.02043437957763672	0.5031847133757962	0.5266666666666666	0.5146579804560261	1000
['EncodeArt', 'RkDN', 0.3, 'Sym', 1000, 0]	191	178	522	109	0.02131056785583496	0.5176151761517616	0.6366666666666667	0.571001494768311	1000
['EncodeArt', 'RFD', 0.4, 'Asym', 300, 0]	59	45	135	61	0.15229082107543945	0.5673076923076923	0.49166666666666664	0.5267857142857142	300
['EncodeArt', 'IH', 0.3, 'Asym', 100, 0]	18	14	56	12	0.10668683052062988	0.5625	0.6	0.5806451612903225	100
['EncodeArt', 'FKDN', 0.7, 'Sym', 100, 0]	11	12	18	59	0.12127828598022461	0.4782608695652174	0.15714285714285714	0.23655913978494622	100
['EncodeArt', 'KDN', 0.5, 'Asym', 500, 0]	126	72	178	124	0.01260066032409668	0.6363636363636364	0.504	0.5625000000000001	500
['EncodeArt', 'PD', 0.5, 'Sym', 100, 0]	25	16	34	25	0.010475873947143555	0.6097560975609756	0.5	0.5494505494505494	100
['EncodeArt', 'IH', 0.7, 'Asym', 500, 0]	158	83	67	192	0.09248018264770508	0.6556016597510373	0.4514285714285714	0.5346869712351945	500
['EncodeArt', 'FKDN', 0.2, 'Asym', 300, 0]	32	19	221	28	0.13243436813354492	0.6274509803921569	0.5333333333333333	0.5765765765765766	300
['EncodeArt', 'KDN', 0.5, 'Sym', 1000, 0]	272	259	241	228	0.015594959259033203	0.512241054613936	0.544	0.527643064985451	1000
['EncodeArt', 'IH', 0.7, 'Sym', 1000, 0]	186	226	74	514	0.12897539138793945	0.45145631067961167	0.26571428571428574	0.33453237410071945	1000
['EncodeArt', 'FKDN', 0.7, 'Asym', 100, 0]	11	6	24	59	0.11441397666931152	0.6470588235294118	0.15714285714285714	0.2528735632183908	100
['EncodeArt', 'PD', 0.5, 'Asym', 100, 0]	32	7	43	18	0.010364532470703125	0.8205128205128205	0.64	0.7191011235955057	100
['EncodeArt', 'KDN', 0.1, 'Sym', 100, 0]	9	31	59	1	0.013931751251220703	0.225	0.9	0.36000000000000004	100
